ncessch,school_name,lea_name,school_type,school_level,charter,magnet,suspension_rate,counselors_per_student,counselor_quartile,pct_black,pct_hispanic,pct_white,pct_frp_lunch,enrollmentwhite,enrollment,free_lunch,pct_free_lunch,reduced_price_lunch,pct_rp_lunch,frp_lunch,students_oos_suspension,student_suspension_rate,suspensions_instances,homicide_ind,rape_incidents,sexual_battery_incidents,robbery_w_weapon_incidents,robbery_w_firearm_incidents,robbery_no_weapon_incidents,attack_w_weapon_incidents,attack_w_firearm_incidents,attack_no_weapon_incidents,threats_w_weapon_incidents,threats_w_firearm_incidents,threats_no_weapon_incidents,possession_firearm_incidents,num_incidents,incident_rate,counselors_fte,social_workers_fte,socialworkers_per_student,pct_students_oos_suspension,enrollment_by_1000
422217004599,Delta-Peach Bottom El Sch,South Eastern SD,Regular school,Elementary,0,0,9.3632956,.37453184,4,.74906367,1.4981273,92.134834,37.827717,246,267,89,33.333332,12,4.4943819,101,11,4.1198502,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.17,.063670412,4.1198502,.26699999
422217004600,Stewartstown El Sch,South Eastern SD,Regular school,Elementary,0,0,.95923263,.23980816,2,2.1582735,1.438849,94.004799,22.302158,392,417,85,20.383694,8,1.9184653,93,4,.95923263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17,.040767387,.95923263,.417
422217004601,Fawn Area El Sch,South Eastern SD,Regular school,Elementary,0,0,0,.38461539,4,.38461539,1.9230769,94.230766,29.23077,245,260,71,27.307692,5,1.9230769,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17,.065384619,0,.25999999
422217004602,Kennard-Dale HS,South Eastern SD,Regular school,High School,0,0,8.333333,.390625,4,1.171875,1.5625,94.270836,22.395834,724,768,148,19.270834,24,3.125,172,41,5.3385415,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.17,.022135416,5.3385415,.76800001
422220002271,Bobtown El Sch,Southeastern Greene SD,Regular school,Elementary,0,0,16.666666,0,1,1.2345679,0,97.839508,59.876545,317,324,171,52.777779,23,7.0987654,194,34,10.493827,54,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1.2345679,0,1,.30864197,10.493827,.324
422220002284,Mapletown JSHS,Southeastern Greene SD,Regular school,High School,0,0,9.1254749,.38022813,4,1.1406844,.38022813,98.479088,48.669201,259,263,116,44.106464,12,4.5627375,128,17,6.4638782,24,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.76045626,1,1,.38022813,6.4638782,.26300001
422223000714,South Side HS,South Side Area SD,Regular school,High School,0,0,7.8034682,.28901735,3,.86705202,.28901735,97.109825,24.855492,336,346,78,22.543352,8,2.3121388,86,23,6.6473989,27,0,0,0,0,0,0,0,0,1,0,0,2,0,1,.28901735,1,0,0,6.6473989,.34599999
422223006568,South Side El Sch,South Side Area SD,Regular school,Elementary,0,0,1.6949153,.12106538,1,0,0,98.062958,35.108959,405,413,135,32.687653,10,2.4213076,145,6,1.4527845,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,1.4527845,.41299999
422223006937,South Side MS,South Side Area SD,Regular school,Elementary,0,0,7.6271186,.42372882,4,0,.42372882,97.457626,,230,236,,,,,,16,6.7796612,18,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.84745765,1,0,0,6.7796612,.236
422226000558,Southern Columbia MS,Southern Columbia Area SD,Regular school,Elementary,0,0,1.7353579,.21691974,2,0,1.5184382,95.878525,,442,461,,,,,,7,1.5184382,8,0,0,0,0,0,0,0,0,2,0,0,1,0,2,.43383947,1,.33000001,.071583517,1.5184382,.461
422226001627,Southern Columbia HS,Southern Columbia Area SD,Regular school,High School,0,0,2.3980815,.47961631,4,.71942449,.71942449,96.402878,20.86331,402,417,71,17.026379,16,3.8369305,87,8,1.9184653,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.33000001,.079136692,1.9184653,.417
422226006900,Hartman El Ctr,Southern Columbia Area SD,Regular school,Elementary,0,0,.20920502,.20920502,2,.20920502,1.0460252,95.397491,32.008369,456,478,128,26.778242,25,5.2301254,153,1,.20920502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33000001,.069037661,.20920502,.47799999
422229000093,Southern Fulton El Sch,Southern Fulton SD,Regular school,Elementary,0,0,0,0,1,.25252524,1.2626263,94.949493,49.494949,376,396,181,45.707069,15,3.7878788,196,9,2.2727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2727273,.396
422229002253,Southern Fulton JSHS,Southern Fulton SD,Regular school,High School,0,0,6.5476189,.29761904,3,.29761904,1.1904762,94.64286,34.226189,318,336,99,29.464285,16,4.7619047,115,21,6.25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.25,.336
422232002309,Rockhill El Sch,Southern Huntingdon County SD,Regular school,Elementary,0,0,4.7619047,.19642858,2,.59523809,2.9761906,95.833336,48.214287,161,168,71,42.261906,10,5.9523811,81,5,2.9761906,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33000001,0,0,2.9761906,.168
422232002310,Shade Gap El Sch,Southern Huntingdon County SD,Regular school,Elementary,0,0,2.8985507,.23913044,2,0,5.072464,93.478264,41.304348,129,138,49,35.507248,8,5.7971015,57,2,1.4492754,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33000001,0,0,1.4492754,.138
422232002312,Spring Farms El Sch,Southern Huntingdon County SD,Regular school,Elementary,0,0,6.1674008,.14537446,1,1.3215859,.44052863,97.797356,49.779736,222,227,101,44.493393,12,5.2863436,113,7,3.0837004,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33000001,.25,.11013216,3.0837004,.227
422232002313,Southern Huntingdon Co HS/MS,Southern Huntingdon County SD,Regular school,High School,0,0,16.006601,.330033,3,.82508248,.49504951,98.019798,35.148514,594,606,170,28.052805,43,7.0957098,213,66,10.891089,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10.891089,.60600001
422235002838,Liberty Bell El Sch,Southern Lehigh SD,Regular school,Elementary,0,0,0,0,1,1.2106538,6.0532689,84.745766,9.6852303,350,413,38,9.2009687,2,.48426151,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41299999
422235002839,Southern Lehigh SHS,Southern Lehigh SD,Regular school,High School,0,0,2.7777777,.18518518,2,2.9629629,5.8333335,84.629631,10.648149,914,1080,101,9.3518515,14,1.2962962,115,30,2.7777777,30,0,0,0,0,0,0,0,0,5,0,1,4,0,6,.55555558,2,0,0,2.7777777,1.08
422235004808,Southern Lehigh MS,Southern Lehigh SD,Regular school,Elementary,0,0,4.6992483,.18796992,2,2.6315789,4.887218,84.02256,12.406015,447,532,55,10.338346,11,2.0676692,66,24,4.5112782,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5112782,.53200001
422235005240,Hopewell El Sch,Southern Lehigh SD,Regular school,Elementary,0,0,.2538071,.2538071,3,1.5228426,3.2994924,88.578682,11.42132,349,394,40,10.152285,5,1.2690356,45,1,.2538071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.2538071,.39399999
422235006967,Southern Lehigh Intermediate Sch,Southern Lehigh SD,Regular school,Elementary,0,0,1.0652463,.13315579,1,1.4647137,5.8588548,85.885483,16.245007,645,751,105,13.981359,17,2.2636485,122,7,.93209052,8,0,0,0,0,0,0,0,0,1,1,0,4,0,2,.26631159,1,0,0,.93209052,.75099999
422237004062,Liberty El Sch,Southern Tioga SD,Regular school,Elementary,0,0,2.3696682,0,1,1.421801,.47393364,96.682465,47.867298,204,211,85,40.284359,16,7.5829382,101,3,1.421801,5,0,0,0,0,0,0,0,0,5,0,0,1,0,5,2.3696682,0,0,0,1.421801,.211
422237004064,North Penn-Liberty JSHS,Southern Tioga SD,Regular school,High School,0,0,8.7227411,.31152648,3,.62305295,.93457943,97.819313,28.037384,314,321,72,22.429907,18,5.6074767,90,28,8.7227411,28,0,0,0,0,0,0,0,0,10,0,3,2,0,13,4.0498443,1,0,0,8.7227411,.32100001
422237004068,North Penn-Mansfield JSHS,Southern Tioga SD,Regular school,High School,0,0,2.0220587,.36764705,4,.36764705,.7352941,95.955879,27.389706,522,544,134,24.632353,15,2.7573528,149,10,1.8382353,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,.55147058,2,0,0,1.8382353,.54400003
422237004070,Blossburg El Sch,Southern Tioga SD,Regular school,Elementary,0,0,0,.1201923,1,0,.96153843,98.557693,54.807693,205,208,106,50.96154,8,3.8461537,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,0,.208
422237004839,Warren L Miller El Sch,Southern Tioga SD,Regular school,Elementary,0,0,3.7735848,.18867925,2,1.6981132,2.0754716,93.584908,45.28302,496,530,211,39.811321,29,5.4716983,240,13,2.4528301,20,0,0,0,0,0,0,0,0,5,2,0,5,0,7,1.3207548,1,0,0,2.4528301,.52999997
422238000357,Shrewsbury El Sch,Southern York County SD,Regular school,Elementary,0,0,.93457943,.18691589,2,5.9813085,3.9252336,87.850464,20.186916,470,535,98,18.317757,10,1.8691589,108,4,.74766356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2,.037383176,.74766356,.53500003
422238004613,Friendship El Sch,Southern York County SD,Regular school,Elementary,0,0,1.7353579,.21691974,2,2.3861172,4.5553145,90.455528,36.442516,417,461,151,32.754879,17,3.6876357,168,5,1.0845987,8,0,0,0,0,0,0,1,0,3,0,2,1,0,6,1.3015184,1,.2,.043383949,1.0845987,.461
422238004614,Susquehannock HS,Southern York County SD,Regular school,High School,0,0,13.646055,.42643923,4,5.4371004,2.1321962,90.831558,20.149254,852,938,172,18.336887,17,1.8123667,189,46,4.9040513,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.10660981,4,.2,.021321962,4.9040513,.93800002
422238006286,Southern MS,Southern York County SD,Regular school,Elementary,0,0,11.94605,.38535646,4,6.3583813,2.6974952,89.017342,25.04817,462,519,118,22.736031,12,2.3121388,130,26,5.009634,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.2,.038535647,5.009634,.51899999
422238006692,Southern El Sch,Southern York County SD,Regular school,Elementary,0,0,.67001677,.16750419,1,3.0150754,1.1725293,92.964821,20.603016,555,597,103,17.252932,20,3.3500838,123,3,.50251257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2,.033500839,.50251257,.597
422240001861,Darby Twp Sch,Southeast Delco SD,Regular school,Elementary,0,0,58.549221,.17271157,1,63.039722,5.1813474,27.115717,98.96373,157,579,573,98.96373,0,0,573,168,29.015545,339,0,0,0,0,0,0,0,0,36,0,0,0,0,36,6.2176166,1,0,0,29.015545,.579
422240001943,Sharon Hill Sch,Southeast Delco SD,Regular school,Elementary,0,0,28.380386,.1485884,1,85.438339,2.9717681,6.2407131,99.108467,42,673,667,99.108467,0,0,667,131,19.465082,191,0,0,0,0,0,0,0,0,47,0,0,0,0,47,6.9836555,1,0,0,19.465082,.67299998
422240006023,Southeast Delco Kindergarten Center,Southeast Delco SD,Regular school,Elementary,0,0,8.333333,.32051283,3,70.192307,3.2051282,17.307692,99.679489,54,312,311,99.679489,0,0,311,17,5.4487181,26,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.64102566,1,0,0,5.4487181,.31200001
422240006501,Harris Sch,Southeast Delco SD,Regular school,Elementary,0,0,44.876785,.12970169,1,75.745781,4.150454,12.32166,99.740593,95,771,769,99.740593,0,0,769,161,20.881971,346,0,0,0,0,0,0,0,0,57,0,0,0,0,57,7.3929963,1,0,0,20.881971,.77100003
422240006505,Delcroft Sch,Southeast Delco SD,Regular school,Elementary,0,0,30.312037,.1485884,1,65.378899,6.0921249,20.059435,98.959885,135,673,666,98.959885,0,0,666,104,15.453195,204,0,0,0,0,0,0,0,0,25,0,0,0,0,25,3.7147102,1,0,0,15.453195,.67299998
422240006516,Academy Park HS,Southeast Delco SD,Regular school,High School,0,0,94.588234,.23529412,2,75.215683,2.9019608,17.803921,90.352943,227,1275,1152,90.352943,0,0,1152,489,38.35294,1206,0,0,0,0,0,0,0,0,35,0,0,0,0,35,2.7450981,3,2,.15686275,38.35294,1.275
422241006029,Southmoreland Primary Center,Southmoreland SD,Regular school,Elementary,0,0,.98039216,.1633987,1,.98039216,.65359479,95.098038,52.287582,291,306,146,47.712418,14,4.5751634,160,3,.98039216,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,.98039216,.30599999
422241006191,Southmoreland SHS,Southmoreland SD,Regular school,High School,0,0,0,.37313432,4,1.3059702,1.3059702,96.268654,43.47015,516,536,206,38.432835,27,5.0373135,233,39,7.2761192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.2761192,.53600001
422241006932,Southmoreland El Sch,Southmoreland SD,Regular school,Elementary,0,0,3.3003299,.1650165,1,.82508248,.82508248,95.214523,54.785477,577,606,297,49.009899,35,5.7755775,332,7,1.1551155,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1551155,.60600001
422241006978,Southmoreland MS,Southmoreland SD,Regular school,Elementary,0,0,2.6252983,.23866348,2,1.6706444,.47732696,96.420044,50.835323,404,419,194,46.300716,19,4.534606,213,11,2.6252983,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6252983,.419
422244000262,Evans City MS,Seneca Valley SD,Regular school,Elementary,0,0,.81300813,.20325203,2,.40650406,2.4390244,93.699188,,461,492,,,,,,7,1.4227642,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.20325203,1,0,0,1.4227642,.49200001
422244000267,Haine MS,Seneca Valley SD,Regular school,Elementary,0,0,1.3605442,.34013605,4,1.3605442,2.7210884,88.94558,,523,588,,,,,,7,1.1904762,8,0,0,0,0,0,0,0,0,1,0,0,5,0,1,.17006803,2,0,0,1.1904762,.588
422244001178,Connoquenessing Valley El Sch,Seneca Valley SD,Regular school,Elementary,0,0,.27662519,.13831259,1,.55325037,1.9363762,91.839554,17.012447,664,723,106,14.661134,17,2.3513141,123,3,.41493776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.41493776,.72299999
422244001179,Rowan El Sch,Seneca Valley SD,Regular school,Elementary,0,0,0,.21097046,2,1.2658228,2.3206751,89.029533,6.329114,422,474,28,5.9071732,2,.42194092,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,.47400001
422244001180,Evans City El Sch,Seneca Valley SD,Regular school,Elementary,0,0,.17421603,.17421603,1,1.0452962,1.2195122,91.811844,19.512196,527,574,97,16.898954,15,2.6132405,112,1,.17421603,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,.17421603,1,0,0,.17421603,.574
422244004907,Haine El Sch,Seneca Valley SD,Regular school,Elementary,0,0,1.7156863,.12254902,1,2.3284314,3.1862745,81.862747,15.196078,668,816,111,13.602942,13,1.5931373,124,10,1.2254902,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1.2254902,.81599998
422244005311,Seneca Valley MS,Seneca Valley SD,Regular school,Elementary,0,0,.25641027,.25641027,3,1.7094017,1.7094017,91.196579,18.119658,1067,1170,179,15.299146,33,2.8205128,212,5,.42735043,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,.17094018,3,0,0,.42735043,1.17
422244007521,Seneca Valley HS,Seneca Valley SD,Regular school,High School,0,0,4.4149165,.34290612,4,1.5430776,2.0574367,92.541794,15.559365,2159,2333,311,13.330476,52,2.2288899,363,91,3.9005573,103,0,0,0,0,0,2,0,0,2,0,3,2,0,7,.30004287,8,0,0,3.9005573,2.3329999
422247004603,Baresville El Sch,South Western SD,Regular school,Elementary,0,0,.37950665,.18975332,2,1.1385199,5.6925998,88.235291,29.411764,465,527,137,25.996204,18,3.4155598,155,2,.37950665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16,.030360531,.37950665,.52700001
422247004605,Manheim El Sch,South Western SD,Regular school,Elementary,0,0,0,.39370078,4,0,3.1496062,95.275589,14.566929,242,254,31,12.204724,6,2.3622048,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16,.062992126,0,.25400001
422247004606,Park Hills El Sch,South Western SD,Regular school,Elementary,0,0,0,.18656716,2,3.5447762,3.1716418,89.365669,17.350746,479,536,81,15.11194,12,2.238806,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16,.029850746,0,.53600001
422247004607,West Manheim El Sch,South Western SD,Regular school,Elementary,0,0,.17605634,.17605634,1,4.753521,4.2253523,84.859154,7.2183099,482,568,34,5.9859157,7,1.2323943,41,1,.17605634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16,.028169014,.17605634,.56800002
422247004608,South Western SHS,South Western SD,Regular school,High School,0,0,4.9795918,.40816328,4,3.4285715,3.5102041,88.489799,22.775511,1084,1225,231,18.857143,48,3.9183674,279,46,3.7551022,61,0,0,1,0,0,0,0,0,3,0,1,0,0,5,.40816328,5,.2,.016326532,3.7551022,1.225
422247006641,Markle Intrmd Sch,South Western SD,Regular school,Elementary,0,0,2.6919243,.29910269,3,1.894317,5.2841477,87.33799,23.728813,876,1003,207,20.638086,31,3.0907278,238,17,1.6949153,27,0,0,0,1,0,0,3,0,0,5,0,0,0,9,.89730805,3,.16,.015952144,1.6949153,1.003
422253000941,Central HS,Spring Cove SD,Regular school,High School,0,0,3.2315979,.35906643,4,1.4362657,2.1543987,95.152603,30.161579,530,557,134,24.057451,34,6.1041293,168,14,2.5134649,18,0,0,0,0,0,0,2,0,4,1,0,3,0,7,1.2567325,2,0,0,2.5134649,.55699998
422253005130,Spring Cove MS,Spring Cove SD,Regular school,Elementary,0,0,.65645516,.21881838,2,.87527353,.87527353,95.842453,40.700218,438,457,154,33.698032,32,7.0021882,186,3,.65645516,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,.21881838,1,0,0,.65645516,.45699999
422253007337,Spring Cove El Sch,Spring Cove SD,Regular school,Elementary,0,0,0,.26666668,3,.26666668,2.1333334,93.866669,52.799999,352,375,183,48.799999,15,4,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.375
422253009984,Martinsburg El Sch,Spring Cove SD,Regular school,Elementary,0,0,1.6908213,.2415459,2,.4830918,1.6908213,95.893723,46.618359,397,414,171,41.304348,22,5.3140097,193,5,1.2077295,7,0,0,0,0,0,0,0,0,1,0,0,4,0,1,.2415459,1,0,0,1.2077295,.414
422256000233,Spring City El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.71942449,4,8.6330938,8.6330938,69.784172,41.72662,97,139,55,39.568344,3,2.1582735,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.139
422256000716,Upper Providence El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.23094688,2,3.0023096,3.4642031,73.441109,8.5450344,318,433,36,8.3140879,1,.23094688,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.46189377,1,0,0,0,.433
422256000835,Spring-Ford MS 7th Grade Ctr,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.32733223,3,3.9279869,5.2373157,81.178398,20.785597,496,611,116,18.98527,11,1.8003273,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.611
422256000836,Spring-Ford MS 8th Grade Ctr,Spring-Ford Area SD,Regular school,Elementary,0,0,3.9274924,.30211481,3,4.0785499,4.0785499,78.700905,,521,662,,,,,,15,2.265861,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.15105741,2,0,0,2.265861,.662
422256003358,Limerick El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.33557048,3,6.3758388,2.6845639,80.536911,13.422819,240,298,35,11.744967,5,1.6778524,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.29800001
422256003364,Royersford El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.47505939,4,4.0380049,9.0261278,75.05938,31.35392,316,421,127,30.166271,5,1.1876484,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.421
422256003365,Spring-Ford Intrmd Sch 5th/6th,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.30557677,3,2.5974026,4.3544688,79.449959,17.799847,1040,1309,214,16.348358,19,1.4514897,233,3,.22918259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,.22918259,1.309
422256003367,Spring-Ford SHS 9-12 Ctr,Spring-Ford Area SD,Regular school,High School,0,0,4.7003527,.31335685,3,5.0137095,3.3294163,80.885231,14.061888,2065,2553,337,13.200156,22,.86173129,359,91,3.5644341,120,0,0,0,0,0,0,0,0,5,0,0,0,0,5,.19584802,8,0,0,3.5644341,2.553
422256004809,Oaks El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.18518518,2,4.4444447,4.0740743,67.037041,12.407408,362,540,65,12.037037,2,.37037036,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.54000002
422256006098,Evans El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.34722221,4,1.2152778,1.7361112,83.854164,8.1597223,483,576,44,7.6388888,3,.52083331,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.57599998
422256010007,Brooke El Sch,Spring-Ford Area SD,Regular school,Elementary,0,0,0,.2283105,2,4.3378997,7.5342464,67.80822,14.611872,297,438,58,13.242009,6,1.369863,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.43799999
422259004617,New Salem El Sch,Spring Grove Area SD,Regular school,Elementary,0,0,0,.23529412,2,4.4705882,4,87.764709,28.941177,373,425,101,23.764706,22,5.1764708,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.42500001
422259004618,Spring Grove El Sch,Spring Grove Area SD,Regular school,Elementary,0,0,.30211481,.32779458,3,4.9848943,7.5528703,81.268883,26.73716,538,662,154,23.26284,23,3.4743202,177,2,.30211481,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,.15105741,2.1700001,0,0,.30211481,.662
422259004620,Paradise El Sch,Spring Grove Area SD,Regular school,Elementary,0,0,0,.28985506,3,.57971013,6.0869565,87.536232,32.753624,302,345,101,29.275362,12,3.4782608,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.345
422259004622,Spring Grove Area Intrmd Sch,Spring Grove Area SD,Regular school,Elementary,0,0,.31397173,.28728417,3,4.7095761,6.2794347,84.144424,30.612246,536,637,166,26.059654,29,4.5525904,195,2,.31397173,2,0,0,0,0,0,0,0,0,6,0,0,2,0,6,.94191521,1.83,0,0,.31397173,.63700002
422259004623,Spring Grove Area HS,Spring Grove Area SD,Regular school,High School,0,0,8.4095068,.27422303,3,3.9305301,5.8500915,87.47715,27.970749,957,1094,258,23.583181,48,4.3875685,306,71,6.4899449,92,0,0,0,0,0,0,0,0,17,0,1,3,0,18,1.6453382,3,1,.091407679,6.4899449,1.094
422259006725,Spring Grove Area MS,Spring Grove Area SD,Regular school,Elementary,0,0,5.6426334,.31347963,3,5.3291535,4.2319751,87.304077,34.012539,557,638,177,27.742947,40,6.2695923,217,23,3.6050158,36,0,0,0,0,0,0,0,0,12,0,0,4,0,12,1.8808777,2,0,0,3.6050158,.63800001
422260001949,Richardson MS,Springfield SD,Regular school,Elementary,0,0,4.9504952,.2970297,3,5.8415842,2.9702971,79.702972,19.60396,805,1010,185,18.316832,13,1.2871287,198,31,3.0693069,50,0,0,0,0,0,0,0,0,10,0,0,3,0,10,.99009901,3,0,0,3.0693069,1.01
422260001950,Springfield HS,Springfield SD,Regular school,High School,0,0,5.8577404,.41841003,4,6.5271969,1.9246862,81.924683,,979,1195,,,,,,51,4.2677822,70,0,0,0,0,0,0,0,0,4,0,0,1,0,4,.33472803,5,0,0,4.2677822,1.1950001
422260006518,Sabold El Sch,Springfield SD,Regular school,Elementary,0,0,1.4400001,.16,1,8,3.52,78.239998,26.879999,489,625,147,23.52,21,3.3599999,168,6,.95999998,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.95999998,.625
422260006519,Scenic Hills El Sch,Springfield SD,Regular school,Elementary,0,0,.9661836,.16103059,1,3.5426731,2.7375202,81.803543,15.942029,508,621,94,15.136876,5,.80515295,99,4,.64412236,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,.64412236,.62099999
422260007368,Springfield Literacy Center,Springfield SD,Regular school,Elementary,0,0,.49099836,.16366611,1,6.2193127,3.2733223,81.178398,10.1473,496,611,57,9.328969,5,.81833059,62,2,.32733223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.32733223,.611
422262003368,Springfield Twp El Sch-Enfield,Springfield Township SD,Regular school,Elementary,0,0,0,.24271844,2,9.9514561,8.0097084,74.029129,15.53398,305,412,57,13.834951,7,1.6990291,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.40000001,.097087383,0,.412
422262003370,Springfield Twp El Sch-Erdenhm,Springfield Township SD,Regular school,Elementary,0,0,1.1976048,.23952095,2,10.419162,7.9041915,73.532936,19.401197,614,835,143,17.125748,19,2.275449,162,7,.83832335,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.11976048,.83832335,.83499998
422262003375,Springfield Twp MS,Springfield Township SD,Regular school,Elementary,0,0,4.5614033,.3508772,4,11.929825,5.0877194,74.912277,17.894737,427,570,87,15.263158,15,2.6315789,102,22,3.8596492,26,0,0,0,0,0,0,0,0,3,0,0,0,0,3,.52631581,2,.40000001,.070175439,3.8596492,.56999999
422262003376,Springfield Twp HS,Springfield Township SD,Regular school,High School,0,0,5.0295858,.44378698,4,14.940828,6.8047338,70.71006,20.118343,478,676,126,18.639053,10,1.4792899,136,26,3.8461537,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.147929,3,1,.147929,3.8461537,.676
422271003930,Saint Clair Area El/MS,Saint Clair Area SD,Regular school,Elementary,0,0,5.0656662,.18761726,2,4.315197,5.2532835,86.866791,61.350845,463,533,304,57.035648,23,4.315197,327,22,4.1275797,27,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1.1257036,1,.5,.093808629,4.1275797,.53299999
422274002221,Montgomery El Sch,Tuscarora SD,Regular school,Elementary,0,0,.41152263,0,1,0,.82304525,93.415634,34.15638,227,243,64,26.337448,19,7.8189301,83,1,.41152263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41152263,.243
422274002222,Mountain View El Sch,Tuscarora SD,Regular school,Elementary,0,0,4.1666665,0,1,0,2.2727273,93.939392,54.545456,248,264,113,42.803032,31,11.742424,144,7,2.6515152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6515152,.264
422274002226,St Thomas El Sch,Tuscarora SD,Regular school,Elementary,0,0,5.4140129,0,1,1.910828,6.3694267,86.942673,51.273884,273,314,137,43.630573,24,7.643312,161,11,3.5031848,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5031848,.31400001
